,Progress,Duration (in seconds),Finished,Q1,Q2,Q4,Unnamed: 22,Q8,Q10,Q11,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q3_Male,Q3_Non-binary / Other,Q3_Prefer not to say,Q5_Asian,"Q5_Asian,Other",Q5_Black or African American,"Q5_Black or African American,American Indian or Alaska Native","Q5_Black or African American,American Indian or Alaska Native,Other","Q5_Black or African American,Hispanic or Latino/a","Q5_Black or African American,Native Hawaiian or Pacific Islander",Q5_Hispanic or Latino/a,"Q5_Hispanic or Latino/a,American Indian or Alaska Native","Q5_Hispanic or Latino/a,Asian",Q5_Native Hawaiian or Pacific Islander,Q5_Other,Q5_White,"Q5_White,American Indian or Alaska Native","Q5_White,Asian","Q5_White,Black or African American","Q5_White,Black or African American,American Indian or Alaska Native","Q5_White,Black or African American,Hispanic or Latino/a","Q5_White,Hispanic or Latino/a","Q5_White,Hispanic or Latino/a,Asian,Native Hawaiian or Pacific Islander","Q5_White,Native Hawaiian or Pacific Islander",Q6_Buddhism,Q6_Catholic,Q6_Hinduism,Q6_Islam,Q6_Judaism,Q6_Other,Q6_Protestant / Other Christian Denomination,Q7_4 year degree,Q7_Doctorate,Q7_High school graduate / GED,Q7_Less than High School,Q7_Professional degree,Q7_Some college,Q9_Independent,Q9_Other third party,Q9_Republican,Q12_Kamala Harris,Q12_Other,Q20
230,100,83,True,11.0,4.0,1.0,,1.0,0.0,3.0,2.0,2.0,3.0,3.0,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house",I prefer voting on election day,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0
231,100,89,True,1.0,1.0,0.0,,1.0,2.0,2.0,1.0,1.0,3.0,3.0,"The Voter Information Handbook sent to my house,Social Media,Friends/Family",I prefer voting on election day,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
232,100,88,True,14.0,5.0,1.0,,3.0,2.0,3.0,3.0,2.0,3.0,3.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.0
233,100,73,True,12.0,5.0,1.0,,2.0,2.0,1.0,2.0,2.0,3.0,2.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0
234,100,93,True,3.0,4.0,,,1.0,3.0,4.0,3.0,2.0,2.0,2.0,Social Media,I prefer voting on election day,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0
235,100,93,True,1.0,3.0,0.0,,2.0,1.0,1.0,0.0,1.0,3.0,3.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4.0
236,100,69,True,14.0,4.0,0.0,,0.0,,3.0,3.0,3.0,3.0,3.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0
237,100,43,True,5.0,5.0,0.0,,0.0,,3.0,3.0,2.0,3.0,1.0,,,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0
238,100,71,True,9.0,2.0,0.0,Agnostic,1.0,2.0,3.0,0.0,2.0,3.0,2.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,4.0
239,100,70,True,3.0,1.0,0.0,,3.0,3.0,4.0,1.0,2.0,3.0,3.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4.0
240,100,99,True,8.0,1.0,1.0,,2.0,1.0,3.0,0.0,1.0,2.0,1.0,Social Media,I prefer voting on election day,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0
241,100,73,True,15.0,2.0,1.0,,3.0,2.0,1.0,1.0,1.0,0.0,1.0,Rhode Island Secretary of State's Website,I prefer voting on election day,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.0
242,100,80,True,15.0,2.0,0.0,,0.0,3.0,3.0,3.0,2.0,3.0,2.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0
243,100,114,True,11.0,1.0,1.0,,0.0,2.0,0.0,3.0,3.0,3.0,2.0,"Friends/Family,Religious/Community Organizations",I do not trust mail-in voting,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4.0
244,100,131,True,8.0,1.0,0.0,,2.0,1.0,1.0,3.0,2.0,2.0,2.0,Social Media,"I prefer voting on election day,I do not trust mail-in voting,I wanted to wait to learn more about the candidates",4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
245,100,76,True,9.0,0.0,0.0,,2.0,0.0,1.0,0.0,0.0,0.0,0.0,Social Media,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0
246,100,72,True,6.0,2.0,0.0,,4.0,2.0,0.0,3.0,0.0,0.0,0.0,Social Media,I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0
247,100,102,True,6.0,3.0,1.0,,3.0,3.0,3.0,3.0,1.0,3.0,3.0,Social Media,"I prefer voting on election day,Today was the best option for my schedule",4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0
248,100,73,True,8.0,2.0,0.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Friends/Family,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0
249,100,72,True,9.0,4.0,0.0,,0.0,4.0,4.0,3.0,3.0,3.0,3.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0
250,100,42,True,14.0,3.0,0.0,,0.0,4.0,2.0,2.0,3.0,3.0,3.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0
251,100,77,True,1.0,3.0,0.0,,3.0,1.0,3.0,2.0,2.0,3.0,0.0,Rhode Island Secretary of State's Website,Today was the best option for my schedule,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0
252,100,67,True,3.0,0.0,0.0,,,2.0,3.0,3.0,2.0,2.0,1.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0
253,100,52,True,3.0,1.0,0.0,,3.0,3.0,3.0,3.0,2.0,2.0,2.0,"Social Media,Friends/Family",I prefer voting on election day,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3.0
254,100,60,True,5.0,3.0,0.0,,2.0,1.0,1.0,3.0,1.0,3.0,3.0,"211 Voter Hotline,The Voter Information Handbook sent to my house,Social Media",I forgot to vote early or by mail,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1.0
255,100,66,True,9.0,4.0,1.0,,1.0,0.0,1.0,2.0,3.0,3.0,3.0,Friends/Family,I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
256,100,98,True,14.0,1.0,0.0,,2.0,0.0,1.0,1.0,1.0,2.0,2.0,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house,Friends/Family",I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,4.0
257,100,85,True,12.0,2.0,0.0,,3.0,1.0,2.0,0.0,1.0,3.0,3.0,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house","I prefer voting on election day,I forgot to vote early or by mail",4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4.0
258,100,73,True,1.0,1.0,0.0,,1.0,0.0,3.0,3.0,2.0,2.0,2.0,Friends/Family,"I prefer voting on election day,Today was the best option for my schedule",4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3.0
259,100,71,True,9.0,3.0,0.0,,0.0,0.0,2.0,1.0,2.0,3.0,2.0,Social Media,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0
260,100,46,True,14.0,2.0,0.0,,4.0,2.0,0.0,2.0,0.0,1.0,3.0,Social Media,I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.0
261,100,75,True,6.0,5.0,0.0,,2.0,0.0,2.0,0.0,0.0,2.0,1.0,Social Media,"I prefer voting on election day,I do not trust mail-in voting,I wanted to wait to learn more about the candidates",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1.0
262,100,154,True,12.0,4.0,0.0,Believer,3.0,2.0,1.0,0.0,0.0,2.0,2.0,,I prefer voting on election day,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3.0
263,100,79,True,11.0,1.0,0.0,,1.0,2.0,1.0,2.0,2.0,1.0,2.0,"Social Media,Friends/Family","I prefer voting on election day,I do not trust mail-in voting,Today was the best option for my schedule",4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0
264,100,70,True,15.0,2.0,0.0,,2.0,3.0,3.0,2.0,3.0,3.0,3.0,Social Media,I prefer voting on election day,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0
265,100,77,True,15.0,1.0,1.0,,2.0,0.0,3.0,1.0,1.0,2.0,2.0,"Rhode Island Secretary of State's Website,Social Media,Friends/Family",I prefer voting on election day,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4.0
266,100,97,True,8.0,5.0,1.0,,1.0,2.0,0.0,1.0,1.0,2.0,2.0,"Rhode Island Secretary of State's Website,Social Media,Friends/Family",I prefer voting on election day,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0
267,100,81,True,6.0,4.0,1.0,Christian,2.0,3.0,1.0,1.0,1.0,3.0,3.0,The Voter Information Handbook sent to my house,I prefer voting on election day,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1.0
268,100,148,True,11.0,2.0,0.0,,1.0,0.0,1.0,3.0,1.0,3.0,3.0,"Social Media,Friends/Family",I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
269,100,73,True,9.0,2.0,1.0,,2.0,2.0,3.0,2.0,3.0,3.0,3.0,Rhode Island Secretary of State's Website,I prefer voting on election day,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4.0
270,100,57,True,5.0,5.0,1.0,,2.0,4.0,3.0,2.0,2.0,3.0,2.0,Friends/Family,"I prefer voting on election day,I do not trust mail-in voting,I wanted to wait to learn more about the candidates,Today was the best option for my schedule,I did not feel like I had all the information necessary to vote early or by mail",4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4.0
271,100,57,True,9.0,0.0,0.0,,3.0,0.0,3.0,1.0,1.0,3.0,3.0,Friends/Family,I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.0
272,100,83,True,1.0,1.0,0.0,,1.0,1.0,3.0,2.0,2.0,3.0,2.0,"Rhode Island Secretary of State's Website,Social Media","I prefer voting on election day,I do not trust mail-in voting",4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0
273,100,104,True,8.0,4.0,1.0,,1.0,3.0,3.0,2.0,2.0,3.0,3.0,The Voter Information Handbook sent to my house,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
274,100,169,True,1.0,0.0,0.0,agnostic,3.0,1.0,2.0,1.0,2.0,3.0,3.0,The Voter Information Handbook sent to my house,I prefer voting on election day,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4.0
275,100,46,True,14.0,4.0,1.0,,2.0,2.0,0.0,3.0,0.0,2.0,3.0,,I prefer voting on election day,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
276,100,90,True,3.0,3.0,,Christian,1.0,3.0,3.0,2.0,2.0,2.0,2.0,Social Media,I prefer voting on election day,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.0
277,100,101,True,3.0,3.0,1.0,,3.0,3.0,3.0,3.0,2.0,2.0,3.0,Social Media,I prefer voting on election day,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3.0
278,100,140,True,8.0,0.0,1.0,,0.0,0.0,3.0,3.0,3.0,3.0,3.0,Friends/Family,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4.0
279,100,59,True,6.0,2.0,0.0,,1.0,0.0,2.0,3.0,2.0,3.0,3.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0
280,100,78,True,11.0,3.0,0.0,,3.0,3.0,3.0,3.0,0.0,0.0,2.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0
281,100,53,True,5.0,2.0,1.0,,2.0,1.0,3.0,2.0,2.0,3.0,1.0,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house",Today was the best option for my schedule,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0
282,100,92,True,12.0,0.0,0.0,,4.0,2.0,3.0,1.0,2.0,2.0,3.0,Rhode Island Secretary of State's Website,Today was the best option for my schedule,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0
283,100,57,True,9.0,4.0,0.0,,1.0,4.0,4.0,2.0,3.0,2.0,2.0,The Voter Information Handbook sent to my house,I prefer voting on election day,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4.0
284,100,78,True,6.0,4.0,0.0,,,,3.0,1.0,2.0,3.0,3.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.0
285,100,71,True,9.0,4.0,,,0.0,4.0,4.0,1.0,3.0,3.0,3.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0
286,100,108,True,14.0,3.0,0.0,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,The Voter Information Handbook sent to my house,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,4.0
287,100,131,True,1.0,2.0,0.0,,2.0,1.0,1.0,2.0,1.0,3.0,3.0,"Social Media,Religious/Community Organizations",Today was the best option for my schedule,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4.0
288,100,78,True,1.0,0.0,0.0,,2.0,1.0,1.0,1.0,1.0,3.0,3.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0
289,100,67,True,3.0,3.0,1.0,,1.0,0.0,2.0,0.0,2.0,0.0,0.0,"Friends/Family,Religious/Community Organizations",I prefer voting on election day,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0
290,100,84,True,14.0,3.0,0.0,,3.0,3.0,1.0,3.0,0.0,0.0,1.0,Social Media,Today was the best option for my schedule,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3.0
291,100,96,True,1.0,2.0,0.0,,2.0,1.0,3.0,1.0,2.0,3.0,3.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4.0
292,100,63,True,6.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,3.0,2.0,Social Media,I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
293,100,125,True,11.0,4.0,0.0,,1.0,1.0,1.0,3.0,2.0,3.0,3.0,,,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0
294,100,91,True,3.0,2.0,1.0,,4.0,1.0,3.0,2.0,2.0,3.0,3.0,"The Voter Information Handbook sent to my house,Social Media,Friends/Family","I prefer voting on election day,Today was the best option for my schedule",4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3.0
295,100,64,True,8.0,4.0,0.0,,1.0,3.0,3.0,2.0,1.0,2.0,1.0,Social Media,I prefer voting on election day,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0
296,100,74,True,12.0,2.0,0.0,,1.0,3.0,1.0,1.0,0.0,2.0,2.0,Rhode Island Secretary of State's Website,I prefer voting on election day,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0
297,100,56,True,5.0,1.0,0.0,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,Friends/Family,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3.0
298,100,172,True,9.0,0.0,0.0,,0.0,1.0,3.0,3.0,2.0,2.0,1.0,"Rhode Island Secretary of State's Website,Social Media,Friends/Family",I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0
299,100,78,True,6.0,0.0,0.0,,0.0,1.0,3.0,3.0,3.0,3.0,3.0,"Social Media,Friends/Family",I prefer voting on election day,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0
300,100,73,True,8.0,4.0,1.0,,0.0,1.0,1.0,3.0,3.0,3.0,3.0,Friends/Family,I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.0
301,100,149,True,8.0,4.0,0.0,,2.0,2.0,0.0,3.0,0.0,0.0,0.0,Rhode Island Secretary of State's Website,Today was the best option for my schedule,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4.0
302,100,71,True,1.0,2.0,1.0,,4.0,1.0,0.0,2.0,1.0,2.0,1.0,Social Media,Today was the best option for my schedule,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
303,100,204,True,12.0,3.0,0.0,,1.0,1.0,2.0,1.0,1.0,3.0,2.0,Rhode Island Secretary of State's Website,Today was the best option for my schedule,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.0
304,100,77,True,1.0,4.0,0.0,,4.0,3.0,3.0,3.0,2.0,3.0,3.0,"Rhode Island Secretary of State's Website,Social Media",I prefer voting on election day,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0
305,100,104,True,8.0,4.0,1.0,,2.0,1.0,4.0,3.0,0.0,3.0,1.0,,,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0
306,100,79,True,6.0,5.0,0.0,,3.0,3.0,2.0,3.0,2.0,3.0,3.0,Social Media,I prefer voting on election day,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0
307,100,58,True,5.0,3.0,0.0,,1.0,0.0,3.0,1.0,1.0,3.0,3.0,Social Media,"I prefer voting on election day,I do not trust mail-in voting",3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0
308,100,88,True,1.0,1.0,0.0,,1.0,3.0,3.0,1.0,2.0,2.0,2.0,Rhode Island Secretary of State's Website,I prefer voting on election day,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0
