StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ResponseId,Q1,Q2,Q3,Q4,Q5,Q6,,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20
11/12/2024 18:57:33,11/12/2024 18:59:03,100,90,True,11/12/2024 18:59:04,R_5AMRNoL9nsZi9vK,,,,,41.8244,-71.408,anonymous,EN,R_5AMRNoL9nsZi9vK,1,30-39,Male,Not married,White,Protestant / Other Christian Denomination,,Professional degree,"$50,000-$100,000",Democrat,Somewhat Wrong,Unsure,Kamala Harris,Not Very Excited,Unsure,Very Confident,Very Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Definitely,Probably Not
11/12/2024 18:57:44,11/12/2024 18:59:20,100,95,True,11/12/2024 18:59:20,R_7En46cHhFJalYh1,,,,,41.8244,-71.408,anonymous,EN,R_7En46cHhFJalYh1,8,40-49,Female,Married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,High school graduate / GED,"$30,000-$49,999",Democrat,Somewhat Right,Unsure,Kamala Harris,Somewhat Excited,Somewhat Confident,Somewhat Confident,Somewhat Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Definitely,Definitely
11/12/2024 18:57:15,11/12/2024 18:59:31,100,136,True,11/12/2024 18:59:32,R_6f83LovvAZn1jyl,,,,,41.8244,-71.408,anonymous,EN,R_6f83LovvAZn1jyl,6,30-39,Male,Married,Hispanic or Latino/a,Catholic,,Less than High School,"$50,000-$100,000",Independent,Definitely Wrong,Somewhat Wrong,Donald Trump,Extremely Excited,Not at All Confident,Somewhat Confident,Somewhat Confident,Rhode Island Secretary of State's Website,"I prefer voting on election day,I do not trust mail-in voting,I wanted to wait to learn more about the candidates",Definitely Not,Probably
11/12/2024 18:58:39,11/12/2024 18:59:47,100,67,True,11/12/2024 18:59:47,R_37vB5rd04XWUGm6,,,,,41.8244,-71.408,anonymous,EN,R_37vB5rd04XWUGm6,1,65 or older,Female,Not married,Other,Hinduism,,Professional degree,"$50,000-$100,000",Democrat,Unsure,Unsure,Kamala Harris,Very Excited,Not Very Confident,Somewhat Confident,Somewhat Confident,Social Media,I prefer voting on election day,Definitely,Definitely
11/12/2024 18:58:20,11/12/2024 18:59:55,100,95,True,11/12/2024 18:59:56,R_3oI0QVEdOukWFzM,,,,,41.8244,-71.408,anonymous,EN,R_3oI0QVEdOukWFzM,1,65 or older,Female,Not married,,,,Professional degree,"$50,000-$100,000",Democrat,Definitely Wrong,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Somewhat Confident,Somewhat Confident,Rhode Island Secretary of State's Website,"I prefer voting on election day,Today was the best option for my schedule",Definitely,Definitely Not
11/12/2024 18:58:20,11/12/2024 18:59:55,100,95,True,11/12/2024 18:59:56,R_7uD6rTIH7xoBR7F,,,,,41.8244,-71.408,anonymous,EN,R_7uD6rTIH7xoBR7F,1,50-64,Male,Married,White,Catholic,,Some college,"$100,000-$199,999",Republican,Definitely Wrong,Definitely Wrong,Donald Trump,Very Excited,Not Very Confident,Not Very Confident,Somewhat Confident,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house",I prefer voting on election day,Definitely Not,Definitely Not
11/12/2024 18:56:36,11/12/2024 19:00:01,100,204,True,11/12/2024 19:00:01,R_3laTXveCskKofbb,,,,,41.8244,-71.408,anonymous,EN,R_3laTXveCskKofbb,8,30-39,Female,Not married,Hispanic or Latino/a,Other,Believe there is a got but not specific to a certain religion,Some college,"$50,000-$100,000",Independent,Definitely Wrong,Unsure,Kamala Harris,Not Very Excited,Not Very Confident,,,211 Voter Hotline,I forgot to vote early or by mail,Definitely,I would need more information to make a decision
11/12/2024 18:59:22,11/12/2024 19:00:14,100,52,True,11/12/2024 19:00:15,R_3AXRIq3ZocyO0wp,,,,,41.8244,-71.408,anonymous,EN,R_3AXRIq3ZocyO0wp,1,25-29,Female,Not married,White,Atheist,,4 year degree,"$100,000-$199,999",Democrat,Somewhat Wrong,Somewhat Wrong,Kamala Harris,Very Excited,Not Very Confident,Very Confident,Very Confident,Rhode Island Secretary of State's Website,"I prefer voting on election day,Today was the best option for my schedule",Definitely,Probably
11/12/2024 18:58:19,11/12/2024 19:00:28,100,129,True,11/12/2024 19:00:29,R_1Dv9J0PSuRyFBFD,,,,,41.8244,-71.408,anonymous,EN,R_1Dv9J0PSuRyFBFD,1,25-29,Female,Not married,White,Atheist,,4 year degree,"$50,000-$100,000",Democrat,Somewhat Wrong,Somewhat Right,Kamala Harris,Very Excited,Somewhat Confident,Very Confident,Somewhat Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,Probably,Definitely
11/12/2024 18:59:24,11/12/2024 19:00:58,100,93,True,11/12/2024 19:00:58,R_1MmS1HrwpBM9G0D,,,,,41.8244,-71.408,anonymous,EN,R_1MmS1HrwpBM9G0D,8,25-29,Male,Not married,Hispanic or Latino/a,Catholic,,High school graduate / GED,"$50,000-$100,000",Democrat,Somewhat Right,Somewhat Wrong,Donald Trump,Somewhat Excited,Not Very Confident,Unsure,Not Very Confident,Social Media,I prefer voting on election day,I would need more information to make a decision,Definitely Not
11/12/2024 18:59:49,11/12/2024 19:01:05,100,75,True,11/12/2024 19:01:05,R_7O6qZvFtWabonXA,,,,,41.8244,-71.408,anonymous,EN,R_7O6qZvFtWabonXA,6,30-39,Female,Not married,"White,Black or African American,Hispanic or Latino/a",Catholic,,High school graduate / GED,"$30,000-$49,999",Democrat,Definitely Right,Definitely Wrong,Kamala Harris,Somewhat Excited,Somewhat Confident,Somewhat Confident,Somewhat Confident,Social Media,I prefer voting on election day,Definitely,Probably
11/12/2024 19:00:06,11/12/2024 19:01:15,100,69,True,11/12/2024 19:01:16,R_5DNHzDyLBtBFesw,,,,,41.8244,-71.408,anonymous,EN,R_5DNHzDyLBtBFesw,8,30-39,Female,Not married,Black or African American,Protestant / Other Christian Denomination,,Some college,"Less than $30,000",Democrat,Somewhat Wrong,Somewhat Wrong,Kamala Harris,Not at all Excited,Not Very Confident,Somewhat Confident,Very Confident,,,Definitely,Probably
11/12/2024 18:59:59,11/12/2024 19:01:18,100,78,True,11/12/2024 19:01:18,R_7lcoWrIpEngrDAQ,,,,,41.8244,-71.408,anonymous,EN,R_7lcoWrIpEngrDAQ,1,25-29,Female,Not married,White,None,,Professional degree,"$50,000-$100,000",Democrat,Somewhat Right,Unsure,Kamala Harris,Somewhat Excited,Somewhat Confident,Very Confident,Somewhat Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,Definitely,Definitely Not
11/12/2024 19:00:16,11/12/2024 19:01:23,100,67,True,11/12/2024 19:01:24,R_6YZhnVaYRaDxisp,,,,,41.8244,-71.408,anonymous,EN,R_6YZhnVaYRaDxisp,1,40-49,Female,Married,White,Protestant / Other Christian Denomination,,Doctorate,"$200,000 or more",Independent,Somewhat Wrong,Definitely Wrong,Kamala Harris,Very Excited,Not Very Confident,Very Confident,Very Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Probably,Probably Not
11/12/2024 19:01:09,11/12/2024 19:02:26,100,76,True,11/12/2024 19:02:26,R_5hD5h3CoJsrLH3P,,,,,41.8244,-71.408,anonymous,EN,R_5hD5h3CoJsrLH3P,6,25-29,Male,Not married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,High school graduate / GED,"$50,000-$100,000",Republican,Definitely Wrong,Somewhat Wrong,Donald Trump,Extremely Excited,Not Very Confident,Somewhat Confident,Not Very Confident,"The Voter Information Handbook sent to my house,Social Media,Friends/Family,Religious/Community Organizations",I prefer voting on election day,Definitely Not,Probably Not
11/12/2024 19:01:30,11/12/2024 19:02:52,100,81,True,11/12/2024 19:02:52,R_179DvtWxdCqYE3K,,,,,41.8244,-71.408,anonymous,EN,R_179DvtWxdCqYE3K,1,65 or older,Male,Married,White,Atheist,,Professional degree,"$200,000 or more",Independent,Somewhat Right,Somewhat Right,Kamala Harris,Somewhat Excited,Somewhat Confident,Very Confident,Very Confident,The Voter Information Handbook sent to my house,Today was the best option for my schedule,Definitely,Definitely
11/12/2024 19:01:18,11/12/2024 19:02:55,100,96,True,11/12/2024 19:02:55,R_1QllfESdHwxl23N,,,,,41.8244,-71.408,anonymous,EN,R_1QllfESdHwxl23N,8,30-39,Male,Not married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,4 year degree,"$50,000-$100,000",Democrat,Somewhat Wrong,Somewhat Right,Donald Trump,Not Very Excited,Very Confident,Very Confident,Somewhat Confident,"Rhode Island Secretary of State's Website,Social Media,Friends/Family",I forgot to vote early or by mail,Definitely,Probably
11/12/2024 19:01:23,11/12/2024 19:03:03,100,99,True,11/12/2024 19:03:03,R_1TCJ4uscMmpZmud,,,,,41.8244,-71.408,anonymous,EN,R_1TCJ4uscMmpZmud,1,30-39,Female,Married,White,None,,4 year degree,"$100,000-$199,999",Democrat,Somewhat Wrong,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Very Confident,Rhode Island Secretary of State's Website,Today was the best option for my schedule,Definitely,Definitely
11/12/2024 19:01:08,11/12/2024 19:03:06,100,118,True,11/12/2024 19:03:07,R_6GKbWZhfGZXup6T,,,,,41.8244,-71.408,anonymous,EN,R_6GKbWZhfGZXup6T,8,25-29,Female,Not married,Hispanic or Latino/a,None,,4 year degree,"$50,000-$100,000",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Somewhat Confident,Social Media,I prefer voting on election day,Definitely,I would need more information to make a decision
11/12/2024 19:02:29,11/12/2024 19:03:43,100,74,True,11/12/2024 19:03:44,R_5DhB73QvPzsFxzb,,,,,41.8244,-71.408,anonymous,EN,R_5DhB73QvPzsFxzb,6,30-39,Female,Not married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,4 year degree,"$50,000-$100,000",Republican,Definitely Wrong,Definitely Wrong,Donald Trump,Extremely Excited,Not at All Confident,Not at All Confident,Somewhat Confident,"Rhode Island Secretary of State's Website,Social Media",I prefer voting on election day,Probably,I would need more information to make a decision
11/12/2024 19:02:59,11/12/2024 19:04:01,100,62,True,11/12/2024 19:04:01,R_5bC0UKzTigUJxRv,,,,,41.8244,-71.408,anonymous,EN,R_5bC0UKzTigUJxRv,1,25-29,Female,Not married,White,Catholic,,Doctorate,"$30,000-$49,999",Democrat,Somewhat Wrong,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Not Very Confident,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house",I prefer voting on election day,Definitely,Probably Not
11/12/2024 19:03:14,11/12/2024 19:04:32,100,77,True,11/12/2024 19:04:32,R_3x1Y06dEsYx82tP,,,,,41.8244,-71.408,anonymous,EN,R_3x1Y06dEsYx82tP,1,25-29,Female,Not married,White,Atheist,,4 year degree,"$50,000-$100,000",Democrat,Unsure,Somewhat Right,Kamala Harris,Very Excited,Somewhat Confident,Very Confident,Very Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Definitely,Definitely
11/12/2024 19:04:10,11/12/2024 19:05:07,100,57,True,11/12/2024 19:05:08,R_6rC04fsNpkeIWTs,,,,,41.8244,-71.408,anonymous,EN,R_6rC04fsNpkeIWTs,1,50-64,Male,Not married,White,Catholic,,2 year degree,"$30,000-$49,999",Independent,Somewhat Right,Definitely Right,Kamala Harris,Somewhat Excited,Somewhat Confident,Very Confident,Very Confident,"Social Media,Friends/Family","I prefer voting on election day,I do not trust mail-in voting",Probably,Probably
11/12/2024 19:04:38,11/12/2024 19:05:45,100,67,True,11/12/2024 19:05:46,R_3HFi6Osgl2Fz9V7,,,,,41.8244,-71.408,anonymous,EN,R_3HFi6Osgl2Fz9V7,1,30-39,Female,Not married,White,Protestant / Other Christian Denomination,,Professional degree,"$100,000-$199,999",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Somewhat Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Definitely,Definitely
11/12/2024 19:05:10,11/12/2024 19:06:11,100,60,True,11/12/2024 19:06:11,R_3Gdj5BOZGVNqCOp,,,,,41.8244,-71.408,anonymous,EN,R_3Gdj5BOZGVNqCOp,1,18-24,Female,Not married,White,Atheist,,4 year degree,"$50,000-$100,000",Democrat,Definitely Wrong,Unsure,Kamala Harris,Extremely Excited,Somewhat Confident,Somewhat Confident,Very Confident,Friends/Family,I prefer voting on election day,Definitely,Probably
11/12/2024 19:06:12,11/12/2024 19:07:25,100,72,True,11/12/2024 19:07:25,R_7wtPYElOusSEBkn,,,,,41.8244,-71.408,anonymous,EN,R_7wtPYElOusSEBkn,1,18-24,Non-binary / Other,Not married,White,Atheist,,Some college,"$30,000-$49,999",Democrat,Definitely Wrong,Somewhat Wrong,Kamala Harris,Somewhat Excited,Not Very Confident,Not Very Confident,Not Very Confident,Friends/Family,I forgot to vote early or by mail,Definitely,Definitely
11/12/2024 19:07:28,11/12/2024 19:08:32,100,64,True,11/12/2024 19:08:32,R_6kFWjSJslPPzPW4,,,,,41.8244,-71.408,anonymous,EN,R_6kFWjSJslPPzPW4,1,50-64,Female,Not married,White,Catholic,,4 year degree,"$100,000-$199,999",Democrat,Definitely Right,Definitely Right,Kamala Harris,Extremely Excited,Very Confident,Very Confident,Very Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,Definitely,Definitely
11/12/2024 17:14:21,11/17/2024 14:40:48,100,422786,True,11/17/2024 14:40:49,R_7KAsCwtn0SRwJu6,,,,,41.8244,-71.408,anonymous,EN,R_7KAsCwtn0SRwJu6,6,65 or older,Female,Not married,Other,Other,,Some college,"Less than $30,000",Independent,Definitely Right,Definitely Right,Kamala Harris,Extremely Excited,Very Confident,Somewhat Confident,Unsure,Rhode Island Secretary of State's Website,I prefer voting on election day,I would need more information to make a decision,I would need more information to make a decision
11/17/2024 14:40:59,11/17/2024 14:42:55,100,115,True,11/17/2024 14:42:56,R_3LXuW0nvggwOtkk,,,,,41.8244,-71.408,anonymous,EN,R_3LXuW0nvggwOtkk,6,65 or older,Male,Not married,Hispanic or Latino/a,Catholic,,Less than High School,"Less than $30,000",Democrat,Definitely Right,Definitely Right,Kamala Harris,Very Excited,Somewhat Confident,Very Confident,Very Confident,,I prefer voting on election day,Definitely Not,Definitely Not
11/17/2024 14:43:01,11/17/2024 14:45:14,100,132,True,11/17/2024 14:45:15,R_5ZEb3jCnH1xAJ2g,,,,,41.8244,-71.408,anonymous,EN,R_5ZEb3jCnH1xAJ2g,6,40-49,Female,Not married,Hispanic or Latino/a,Other,Adventista,High school graduate / GED,"$30,000-$49,999",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Somewhat Excited,Somewhat Confident,Not Very Confident,Not Very Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Definitely,Definitely
11/17/2024 14:45:20,11/17/2024 14:46:51,100,90,True,11/17/2024 14:46:52,R_6rITnU1RufZDmrp,,,,,41.8244,-71.408,anonymous,EN,R_6rITnU1RufZDmrp,6,50-64,Male,,Hispanic or Latino/a,Catholic,,High school graduate / GED,"$50,000-$100,000",Democrat,Definitely Wrong,Definitely Wrong,Kamala Harris,Extremely Excited,Somewhat Confident,Not Very Confident,Somewhat Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,Definitely Not,Definitely Not
11/17/2024 14:46:53,11/17/2024 14:49:47,100,174,True,11/17/2024 14:49:48,R_3c2iozzEl7MSVce,,,,,41.8244,-71.408,anonymous,EN,R_3c2iozzEl7MSVce,6,25-29,Male,Not married,Black or African American,Catholic,,4 year degree,"$50,000-$100,000",Democrat,Somewhat Wrong,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Somewhat Confident,"Rhode Island Secretary of State's Website,Social Media,Friends/Family",I prefer voting on election day,Definitely,Probably Not
11/17/2024 14:49:49,11/17/2024 14:51:50,100,121,True,11/17/2024 14:51:51,R_1wh7UQLAAgBgCyM,,,,,41.8244,-71.408,anonymous,EN,R_1wh7UQLAAgBgCyM,6,30-39,Female,Not married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,High school graduate / GED,"Less than $30,000",Independent,Somewhat Wrong,Somewhat Wrong,Donald Trump,Not Very Excited,Unsure,Very Confident,Not Very Confident,Religious/Community Organizations,I prefer voting on election day,Definitely,Definitely
11/17/2024 14:51:53,11/17/2024 14:53:31,100,97,True,11/17/2024 14:53:32,R_5hwE7WsxuVVR2jD,,,,,41.8244,-71.408,anonymous,EN,R_5hwE7WsxuVVR2jD,6,30-39,Female,Married,White,Judaism,,Professional degree,"$100,000-$199,999",Democrat,Definitely Wrong,Definitely Right,Kamala Harris,Extremely Excited,Unsure,Very Confident,Not Very Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,Definitely,I would need more information to make a decision
11/17/2024 14:53:35,11/17/2024 15:18:30,100,1494,True,11/17/2024 15:18:31,R_3k0P3F2UjPT0ca5,,,,,41.8244,-71.408,anonymous,EN,R_3k0P3F2UjPT0ca5,6,30-39,Female,Not married,Hispanic or Latino/a,Catholic,,Some college,"$50,000-$100,000",Republican,Definitely Wrong,Somewhat Right,Donald Trump,Extremely Excited,Very Confident,Very Confident,Very Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,Definitely,Definitely
11/17/2024 15:30:51,11/17/2024 15:32:12,100,81,True,11/17/2024 15:32:13,R_1no2azOMKd7ls7Y,,,,,41.8244,-71.408,anonymous,EN,R_1no2azOMKd7ls7Y,6,50-64,Female,Married,White,Protestant / Other Christian Denomination,,Professional degree,"$100,000-$199,999",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Somewhat Confident,Very Confident,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house",I prefer voting on election day,Definitely,Probably
11/17/2024 15:32:15,11/17/2024 15:35:11,100,175,True,11/17/2024 15:35:12,R_7AwwNCAW1EfeoXD,,,,,41.8244,-71.408,anonymous,EN,R_7AwwNCAW1EfeoXD,6,30-39,Male,Not married,White,None,,4 year degree,"$50,000-$100,000",Republican,Definitely Wrong,Definitely Wrong,Donald Trump,Very Excited,Not Very Confident,Not Very Confident,Somewhat Confident,"Social Media,Friends/Family","I prefer voting on election day,I do not trust mail-in voting",Definitely Not,I would need more information to make a decision
11/17/2024 15:35:17,11/17/2024 15:36:37,100,79,True,11/17/2024 15:36:37,R_5A0l2HlR7xh2pt7,,,,,41.8244,-71.408,anonymous,EN,R_5A0l2HlR7xh2pt7,6,40-49,Female,Not married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,High school graduate / GED,"$30,000-$49,999",Democrat,Somewhat Right,Somewhat Right,Donald Trump,Somewhat Excited,Somewhat Confident,Not Very Confident,Somewhat Confident,211 Voter Hotline,I prefer voting on election day,Probably,I would need more information to make a decision
11/19/2024 16:03:20,11/19/2024 16:04:31,100,70,True,11/19/2024 16:04:32,R_7nqzJX37c2BzPdD,,,,,40.2152,-74.7471,anonymous,EN,R_7nqzJX37c2BzPdD,6,40-49,Male,Married,Black or African American,Protestant / Other Christian Denomination,,2 year degree,"$50,000-$100,000",Democrat,Somewhat Right,Definitely Right,Kamala Harris,Somewhat Excited,Very Confident,Very Confident,Very Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Probably,Definitely Not
11/19/2024 16:04:32,11/19/2024 16:05:42,100,69,True,11/19/2024 16:05:43,R_65eePOyM4MBlLOh,,,,,40.2152,-74.7471,anonymous,EN,R_65eePOyM4MBlLOh,6,30-39,Female,Not married,Hispanic or Latino/a,,,,"Less than $30,000",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Somewhat Excited,,,,,I prefer voting on election day,Definitely,
11/19/2024 16:05:48,11/19/2024 16:07:01,100,72,True,11/19/2024 16:07:02,R_7s7MzCuxJ9WmiyQ,,,,,40.2152,-74.7471,anonymous,EN,R_7s7MzCuxJ9WmiyQ,6,40-49,Female,Not married,Black or African American,Protestant / Other Christian Denomination,,Professional degree,"$50,000-$100,000",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Somewhat Confident,"Rhode Island Secretary of State's Website,Social Media,Friends/Family","I prefer voting on election day,Today was the best option for my schedule",Definitely,Definitely Not
11/19/2024 16:07:09,11/19/2024 16:09:04,100,115,True,11/19/2024 16:09:05,R_6sc1IbrnN0sQKQF,,,,,40.2152,-74.7471,anonymous,EN,R_6sc1IbrnN0sQKQF,6,50-64,Female,Married,Black or African American,Catholic,,Some college,"$30,000-$49,999",Democrat,Somewhat Right,Somewhat Right,,Extremely Excited,Very Confident,Very Confident,Very Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,Definitely,Probably Not
11/19/2024 16:09:06,11/19/2024 16:11:01,100,115,True,11/19/2024 16:11:02,R_6TnQVd8houZRe5Y,,,,,40.2152,-74.7471,anonymous,EN,R_6TnQVd8houZRe5Y,6,18-24,Female,Not married,White,Atheist,,2 year degree,"Less than $30,000",Democrat,Definitely Wrong,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Somewhat Confident,Somewhat Confident,"Rhode Island Secretary of State's Website,Social Media",Today was the best option for my schedule,Definitely,Probably
11/19/2024 16:14:38,11/19/2024 16:15:33,100,54,True,11/19/2024 16:15:34,R_6DhVsLVRYURwdZH,,,,,40.2152,-74.7471,anonymous,EN,R_6DhVsLVRYURwdZH,8,50-64,Female,Not married,Hispanic or Latino/a,Catholic,,,"Less than $30,000",Democrat,Somewhat Wrong,Definitely Wrong,,Extremely Excited,Very Confident,Very Confident,Somewhat Confident,The Voter Information Handbook sent to my house,,Definitely,Definitely
11/19/2024 16:15:37,11/19/2024 16:16:41,100,64,True,11/19/2024 16:16:42,R_3ocHSf6beHU1kww,,,,,40.2152,-74.7471,anonymous,EN,R_3ocHSf6beHU1kww,8,50-64,Male,Married,White,Protestant / Other Christian Denomination,,4 year degree,,Independent,Definitely Wrong,Definitely Wrong,Donald Trump,Somewhat Excited,Not Very Confident,Very Confident,Very Confident,Social Media,"I prefer voting on election day,I do not trust mail-in voting",I would need more information to make a decision,Definitely Not
11/19/2024 16:16:46,11/19/2024 16:18:03,100,77,True,11/19/2024 16:18:04,R_3PnTWz8bgAlDe2x,,,,,40.2152,-74.7471,anonymous,EN,R_3PnTWz8bgAlDe2x,8,50-64,Male,Married,Asian,Catholic,,4 year degree,"Less than $30,000",,,,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Very Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,Definitely,Definitely Not
11/19/2024 16:21:01,11/19/2024 16:21:10,100,8,True,11/19/2024 16:21:11,R_65uynKEfdomDfRR,,,,,41.8244,-71.408,anonymous,EN,R_65uynKEfdomDfRR,8,50-64,Female,Married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,Some college,"Less than $30,000",Republican,Unsure,Unsure,Donald Trump,Extremely Excited,Very Confident,Somewhat Confident,Very Confident,Social Media,I do not trust mail-in voting,Definitely,Definitely
11/19/2024 16:19:14,11/19/2024 16:22:50,100,215,True,11/19/2024 16:22:50,R_7Yfi16R1LOXpetP,,,,,41.8244,-71.408,anonymous,EN,R_7Yfi16R1LOXpetP,8,50-64,Male,Married,Hispanic or Latino/a,Catholic,,High school graduate / GED,"$30,000-$49,999",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Somewhat Excited,Somewhat Confident,Somewhat Confident,Somewhat Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,Definitely,Definitely
11/19/2024 16:22:52,11/19/2024 16:25:36,100,163,True,11/19/2024 16:25:37,R_5zs8zmYg1CtzNHH,,,,,41.8244,-71.408,anonymous,EN,R_5zs8zmYg1CtzNHH,8,30-39,Female,Married,Hispanic or Latino/a,Catholic,,High school graduate / GED,"$50,000-$100,000",Independent,Somewhat Wrong,Somewhat Wrong,,Somewhat Excited,Somewhat Confident,Somewhat Confident,Somewhat Confident,Friends/Family,I prefer voting on election day,Probably,Probably
11/19/2024 16:25:38,11/19/2024 16:27:45,100,126,True,11/19/2024 16:27:46,R_1LDjKil5fZHLsGt,,,,,41.8244,-71.408,anonymous,EN,R_1LDjKil5fZHLsGt,8,50-64,Female,Not married,Hispanic or Latino/a,Catholic,,Professional degree,"$30,000-$49,999",Republican,Definitely Right,Somewhat Right,Donald Trump,Very Excited,Not at All Confident,Somewhat Confident,Somewhat Confident,211 Voter Hotline,I prefer voting on election day,Definitely,Definitely
11/19/2024 16:27:53,11/19/2024 16:28:57,100,64,True,11/19/2024 16:28:57,R_3YG6UdQ79CVAOQK,,,,,41.8244,-71.408,anonymous,EN,R_3YG6UdQ79CVAOQK,8,18-24,Female,Not married,Hispanic or Latino/a,Catholic,,Some college,"Less than $30,000",Democrat,Definitely Right,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Very Confident,"Social Media,Friends/Family","I prefer voting on election day,Today was the best option for my schedule",Probably,Probably
11/19/2024 16:28:59,11/19/2024 16:30:15,100,75,True,11/19/2024 16:30:16,R_57pvlepUBOtstT6,,,,,41.8244,-71.408,anonymous,EN,R_57pvlepUBOtstT6,8,50-64,Male,Married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,Less than High School,"Less than $30,000",Democrat,Unsure,Unsure,Kamala Harris,Very Excited,Somewhat Confident,Somewhat Confident,Somewhat Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,Definitely,Definitely
11/19/2024 16:30:17,11/19/2024 16:31:25,100,67,True,11/19/2024 16:31:26,R_5LRkTCboQjZ5xHH,,,,,41.8244,-71.408,anonymous,EN,R_5LRkTCboQjZ5xHH,8,40-49,Male,Married,White,Catholic,,4 year degree,"$100,000-$199,999",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Somewhat Excited,Very Confident,Very Confident,Very Confident,"Social Media,Friends/Family",I prefer voting on election day,Definitely Not,Definitely Not
11/19/2024 16:31:29,11/19/2024 16:32:25,100,56,True,11/19/2024 16:32:26,R_6GD1qnFsxxLnoYF,,,,,41.8244,-71.408,anonymous,EN,R_6GD1qnFsxxLnoYF,8,40-49,Male,Not married,Black or African American,Islam,,High school graduate / GED,"Less than $30,000",Democrat,Definitely Right,Definitely Right,Kamala Harris,Very Excited,Very Confident,Very Confident,Not Very Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Definitely,Definitely
11/19/2024 16:35:08,11/19/2024 16:37:17,100,129,True,11/19/2024 16:37:18,R_6cdfVv75wbH6Ipj,,,,,41.8244,-71.408,anonymous,EN,R_6cdfVv75wbH6Ipj,3,65 or older,Female,Not married,White,Catholic,,High school graduate / GED,"Less than $30,000",Democrat,Somewhat Wrong,Somewhat Right,Kamala Harris,Extremely Excited,Very Confident,Somewhat Confident,Somewhat Confident,,I did not feel like I had all the information necessary to vote early or by mail,,
11/19/2024 16:39:02,11/19/2024 16:40:27,100,85,True,11/19/2024 16:40:28,R_1H2aHhh2X54mkp0,,,,,41.8244,-71.408,anonymous,EN,R_1H2aHhh2X54mkp0,3,40-49,Female,Not married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,Some college,"Less than $30,000",Democrat,Somewhat Right,Definitely Right,Kamala Harris,Very Excited,Very Confident,Very Confident,Somewhat Confident,211 Voter Hotline,I prefer voting on election day,Definitely,Definitely
